04/07/2023 12:51:33,room can you shake my hand,"I'm sorry, but as a robot, I don't have the capability to shake hands. However, I'm here to help you with any information or directions you may need. How can I assist you?",,,14,
04/07/2023 12:51:55,we can't move around can you follow me,"I apologize for any confusion, but as a stationary robot, I am unable to physically follow you. However, I can provide you with directions and answer any questions you may have. How can I assist you today?",,,15,
04/07/2023 12:52:00,,Hello! How can I assist you today?,,,16,
04/07/2023 12:52:13,Marvin what's your name,"I apologize for any confusion, but my name is Pepper, not Marvin. How can I assist you today?",,,17,
04/07/2023 12:52:25,carbon cub,"I'm sorry, but I'm not familiar with the term ""carbon cub."" Could you please provide more context or clarify your request?",,,18,
04/07/2023 12:52:46,red eyes,"I'm sorry, but as a text-based AI, I don't have physical eyes, including red ones. Is there something specific you would like to know or discuss?",,,19,
04/07/2023 12:53:05,what is how many moons does Jupiter have,"Jupiter has a total of 79 known moons. These moons vary in size, with the four largest ones being Io, Europa, Ganymede, and Callisto, also known as the Galilean moons.",,,20,
,,,,,,pepper's head eye follwing scares people a little
04/07/2023 12:53:28,what strain is being on see can you take a video to take a video of you,"I apologize for any confusion, but as a text-based AI, I don't have the capability to take or share videos. I'm here to assist you with any questions or information you may need. How can I help you?",,,21,
04/07/2023 12:53:48,what language do you know,"Hello! As Pepper, I am programmed to speak and understand multiple languages. Currently, I am set to communicate in English. If you prefer to communicate in a different language, please let me know, and I will do my best to assist you.",,,22,
04/07/2023 12:54:39,,Hello! Welcome to the New building at Friye University Amsterdam. How can I assist you today?,,,0,
04/07/2023 12:54:56,hello welcome to the new building at University and stirred am how can I assist you today,"Hello! It seems like you're looking for assistance. How can I help you find your way around the New building? Just let me know the place or room number you're looking for, and I'll provide you with the directions.",,,1,
,,,,,,same 3 people continue interacting
04/07/2023 12:55:18,hello it seems like you are looking for assistance how can I help you find your way around the new building just let me know the place I remember you're looking for and I'll provide you with the directions speak English,"Thank you for offering your help, but as a robot named Pepper, my main role is to assist you in finding your way around the campus. If you have any specific places or room numbers you need directions to, feel free to let me know, and I'll be happy to assist you.",,,2,
04/07/2023 12:55:31,thank you for offering your help but I can feel free to let me know and I'll be happy to assist to,"You're welcome! If you have any questions or need assistance finding your way around the campus, just let me know. I'm here to help!",,,3,
04/07/2023 12:55:43,the wagon if you have any questions or need assistance finding your way around the campus just let me know I'm here to help,"I apologize, but I couldn't understand your request clearly. Could you please rephrase or provide more information about what you are looking for?",,,4,
04/07/2023 12:55:59,doesn't work,"I apologize for any inconvenience caused. If you have any questions or need assistance finding your way around the campus, please let me know. I'm here to help!",,,5,
04/07/2023 12:56:31,to go around the campus where can I find the study spot,"If you're looking for a study spot on campus, there are several options available. Silent study areas can be found on the 1st floor of Wing A, the 2nd floor of Wing B, the 3rd floor of Wing B, and the 5th floor of Wing A. If you prefer a study area for group work, you can check out the 2nd floor of Wing B or the 4th floor of Wing B. Let me know if you need directions to any specific study spot!",,,6,
04/07/2023 12:56:49,which one has space in it the study most of them are for,"The study areas with the most space are located on the 1st to 6th floors of Wings A and B. You can take either the lifts right behind me or those straight ahead and to the left, near the other entrance.",,,7,
04/07/2023 12:57:08,lift a,"The lifts for Wing A are straight ahead and to the left, near the other entrance.",,,8,
04/07/2023 12:57:39,soon everyone will be talkin to lease,"That's an interesting thought! As technology continues to advance, it's possible that more people will interact with virtual assistants or AI-powered systems for various purposes, including leasing. It's fascinating to see how technology is shaping our daily lives. If you have any more questions or need assistance with anything else, feel free to ask!",,,9,
04/07/2023 12:57:52,can I have a go to,Of course! I'm here to help. What place or room number are you looking to go to?,,,10,
,,,,,,dialogflow records incorrect speech
04/07/2023 12:58:06,where is the off button,"Oh, I'm sorry, but I don't have an off button. I'm here to assist you with any questions or directions you may need. How can I help you today?",,,11,
,END,,,,,
,,,NEW PERSON,,,
04/07/2023 12:58:19,thank you,"You're welcome! If you have any more questions or need further assistance, feel free to ask. Have a great day!",,,12,
04/07/2023 12:58:38,,Hello! How can I assist you today?,,,13,
,,,,,,person observes robot
04/07/2023 12:58:51,how are you,"Thank you for asking! As a robot, I don't have feelings, but I'm here and ready to help you. How can I assist you today?",,,14,
04/07/2023 12:59:07,do you speak directions well,"Absolutely! Providing directions is one of my specialties. Just let me know where you want to go, and I'll do my best to give you clear and accurate directions. How can I assist you?",,,15,
04/07/2023 12:59:25,ceviche,"Hmm, it seems like you mentioned ""ceviche."" While I'm not able to prepare or serve food, I can certainly help you with directions or answer any questions you may have about the campus or university. Is there anything specific you'd like assistance with?",,,16,
04/07/2023 12:59:36,toilet,The toilets on this floor are straight ahead and to the left. Enjoy your visit to the campus!,,,17,
04/07/2023 12:59:48,OK Google,Hello! How can I assist you today? Please let me know if you have any questions or if there's anything specific you need help with.,,,18,
,END,,,,,
04/07/2023 12:59:59,bye bye,"Goodbye! Have a great day! If you have any more questions in the future, feel free to ask. Take care!",,,19,
,,,,,,dialogflow picks up incorrect speech
,,,IGNORED,,,
,,,IGNORED,,,
04/07/2023 13:01:03,,Hello! How can I assist you today? Please let me know if you have any questions or if there's anything specific you need help with.,,,20,
,,,,,,person takes photo
04/07/2023 13:01:15,hello,"Hello! How can I assist you today? If you have any questions or need directions around the campus, feel free to ask.",,,21,
,,,"INVITE: Hi! I'm Pepper, your friendly robot companion. I'm here to help! ",,,
,,,IGNORED,,,
04/07/2023 13:01:49,I never your friendly robot companion I'm here to help,"Hello there, my friendly companion! It's great to have you here. How may I assist you today?",,,22,
,,,NEW PERSON,1,,
04/07/2023 13:02:00,now,"Sure, what can I help you with? Please let me know your question or request, and I'll do my best to assist you.",,,23,
04/07/2023 13:02:16,,"It seems like you didn't provide any specific information or question. If you have any inquiries or need assistance, please let me know. I'm here to help!",,,24,
,,,,,,people talk among themselves
04/07/2023 13:02:54,trick your where is your face I don't think it has now left.,"Haha, I understand your curiosity, but as a robot, I don't have a physical face. My ""face"" is represented by a screen that displays various expressions and animations. Rest assured, I'm here and ready to assist you with any questions or directions you may need. How can I assist you today?",,,25,
04/07/2023 13:03:22,basket where to go for lunch,"If you're looking for a place to have lunch, there are a few options available on campus. The cafeteria is located on this floor, straight ahead. They offer a variety of food and drinks. Additionally, there is a Spar store located at campus square close to the basketball court, where you can find some quick bites. Enjoy your meal!",,,26,
04/07/2023 13:03:41,Spar Source expensive I want cheaper,"Oh, I see you're looking for a cheaper alternative to Spar. Could you please clarify what specific item or category you are looking for? That way, I can suggest some other places where you might find more affordable options.",,,27,
04/07/2023 13:04:01,where you going,"I apologize if there was any confusion. As a robot, I am not physically capable of going anywhere. I am stationed here at the entrance of the NU building to assist visitors with directions and information. How may I assist you today?",,,28,
04/07/2023 13:04:32,hi what's the answer to the trolley problem,"Hello! The trolley problem is a moral dilemma that presents different ethical choices. There is no definitive answer to the trolley problem as it often sparks debates and discussions among ethicists and philosophers. The answer can vary depending on individual perspectives and ethical frameworks. It's an interesting topic to explore, though! Is there anything else I can assist you with?",,,29,
04/07/2023 13:04:52,what's your favorite food,"As a robot, I don't have the ability to taste or experience food like humans do. So, I don't have a favorite food. However, I'm always here to help you find information or answer any questions you may have. Is there anything else I can assist you with?",,,30,
04/07/2023 13:05:17,the languages do you speak,"Pepper can speak multiple languages, but for now, I am set to communicate in English. I'm here to assist you with any questions or directions you may need. How can I help you today?",,,31,
04/07/2023 13:05:33,when were when were you born,"I was first introduced on June 5th, 2014 in Tokyo. So, I am currently 9 years old. Time flies! Is there anything else you would like to know?",,,32,
04/07/2023 13:05:47,I am sad,"I'm sorry to hear that you're feeling sad. Is there anything specific that's been bothering you? Sometimes talking about it can help. Remember, I'm here to listen and support you.",,,33,
,END,,,,,
04/07/2023 13:06:02,thank you,"You're welcome! I'm here to help. If there's anything else you need assistance with or if you just want to chat, feel free to let me know. Take care!",,,34,
,END,,,,,
04/07/2023 13:06:27,bye,"Goodbye! Have a great day! If you have any questions in the future, don't hesitate to ask. Take care!",,,35,
,,,INVITE: Greetings! Looking for some information or directions? Just ask me.,,,
,,,IGNORED,,,
,,,IGNORED,,,
04/07/2023 13:06:56,greetings looking for some information or directions just ask me,"Hello! I'm Pepper, your friendly robot assistant. How can I assist you today? If you're looking for information or directions around the campus, just let me know and I'll be happy to help!",,,36,
,,,IGNORED,,,
,,,INVITE: Hi! Need directions or just feel like chatting? I'm here for you!,,,
,,,IGNORED,,,
,,,IGNORED,,,
,,,IGNORED,,,
,,,IGNORED,,,
04/07/2023 13:07:22,I need directions I get to feel like heading I'm here for you,"Great! I'm here to assist you with directions. Just let me know where you would like to go, and I'll provide you with the best route. Please specify the name of the place or room number you're looking for.",,,37,
,,,"INVITE: Hi! I'm Pepper, your friendly robot companion. I'm here to help! ",,,
,,,IGNORED,,,
04/07/2023 13:07:47,Angry Bird your friend me real bad companion I'm here to help,"I apologize if there was any confusion, but I am Pepper, not Angry Bird. However, I'm more than happy to assist you. Just let me know where you would like to go or if you have any questions, and I'll do my best to help you out.",,,38,
,,,IGNORED,,,
,,,INVITE: Hi! Need directions or just feel like chatting? I'm here for you!,,,
,,,IGNORED,,,
04/07/2023 13:08:14,I need directions are just feel like heading I'm here for you,"That's great! I'm here to help you with directions. Just let me know where you would like to go or explore, and I'll provide you with the best route or information. Feel free to ask anything you need assistance with.",,,39,
,,,IGNORED,,,
,,,INVITE: Hi! Need directions or just feel like chatting? I'm here for you!,,,
04/07/2023 13:08:42,I need directions are just feel like heading I'm here for you,"Sure! I'm here to assist you. If you're looking for a specific place or need directions to a particular area, just let me know. I'll do my best to provide you with the information you need. Feel free to ask me anything!",,,40,
,,,"INVITE: Hi! I'm Pepper, your friendly robot companion. I'm here to help! ",,,
04/07/2023 13:09:41,I never your friend me real bad Companions and here to help,"I apologize if there was any misunderstanding. As a robot, I'm programmed to be a friendly and helpful companion. I'm here to assist you with any directions or information you may need. If there's anything specific you'd like assistance with, please let me know and I'll be happy to help!",,,41,
,,,,,,peron waves back
,,,IGNORED,,,
,,,IGNORED,,,
,,,INVITE: Greetings! Looking for some information or directions? Just ask me.,,,
,,,IGNORED,,,
,,,IGNORED,,,
04/07/2023 13:10:31,greetings looking for some information or directions just ask me,"Hello! I'm Pepper, your friendly robot assistant. How can I assist you today? If you need any information or directions, feel free to ask, and I'll do my best to help you out!",,,42,
,,,INVITE: Hi! Need directions or just feel like chatting? I'm here for you!,,,
,,,IGNORED,,,
04/07/2023 13:10:52,hi me directions are just feel like heading I'm here for you,"Hello! I'm here to help you with directions. Just let me know where you would like to go, and I'll provide you with the necessary directions. Where are you headed?",,,43,
,,,IGNORED,,,
,,,"INVITE: Hi! I'm Pepper, your friendly robot companion. I'm here to help! ",,,
04/07/2023 13:11:08,hi and give her your find me robot companion I'm here to help,Hello! It's great to have a fellow robot companion here. How can I assist you today?,,,44,
,,,,,,people wave back
,,,INVITE: Hi! Need directions or just feel like chatting? I'm here for you!,,,
04/07/2023 13:12:02,hi need directions are just feel like heading I'm here for you,"Hello! I'm here to assist you with directions. Just let me know where you would like to go, and I'll provide you with the necessary directions. Where are you headed?",,,45,
,,,NEW PERSON,1,,people stop and observe 
04/07/2023 13:12:35,zuid station,"To reach Zuid Station, you can follow these directions:
1. Exit the building and head straight onto the main street.
2. Turn right at the first intersection.
3. Continue straight until you reach the traffic light.
4. At the traffic light, turn left.
5. Keep walking until you reach Zuid Station, which will be on your left.

If you need any further assistance or clarification, feel free to ask!",,,46,
04/07/2023 13:12:55,sorry much well duh. Yes restaurant,"No problem! If you're looking for a restaurant, could you please provide me with the name or any specific details about the restaurant you're looking for? That way, I can help you with the directions.",,,47,
04/07/2023 13:13:16,maybe tomorrow,"I apologize for the confusion, but I'm not sure what you mean by ""maybe tomorrow."" Could you please provide more information or clarify your request? I'm here to assist you with any questions or directions you may need.",,,48,
,,,NEW PERSON,4,,
,,,DROPOUT,,,
04/07/2023 13:13:39,I am very sad to,"I'm sorry to hear that you're feeling sad. Is there anything specific that's bothering you? If you'd like to talk about it or if there's anything I can do to help, please let me know. Remember, sometimes talking about our feelings can provide some relief.",,,49,
,,,"INVITE: Hi! I'm Pepper, your friendly robot companion. I'm here to help! ",,,
04/07/2023 13:14:16,green Angry Bird your friendly robot companion I'm here to help,"I'm sorry if you're feeling sad, but as Pepper, I'm here to assist you with any questions or directions you may need. If there's something specific you'd like assistance with, please let me know and I'll do my best to help you.",,,50,
,,,,,,person leaves before pepper answers
,,,INVITE: Hi! Need directions or just feel like chatting? I'm here for you!,,,
,,,NEW PERSON,1,,
04/07/2023 13:15:08,hi need directions are just feel like heading I'm here for you,"Hello! I'm here to help you with directions. Just let me know where you want to go, and I'll provide you with the appropriate directions. Where would you like to go?",,,51,
04/07/2023 13:15:31,cake,"Mmm, cake sounds delicious! Unfortunately, I don't have the specific direction for a cake place in the provided JSON format. However, you can try checking the cafeteria on this floor, as they might have some tasty treats available. Enjoy your cake!",,,52,
,,,DROPOUT,,,
04/07/2023 13:16:02,Hospital,"Oh, I'm sorry, but there is no hospital in this building. If you're looking for a hospital, you need to go straight ahead and exit through the other entrance onto the main street. Then, go left on the street, and you will find the hospital in about 200 meters. If you need any further assistance, feel free to ask!",,,53,
,,,,,,dialogflow picks up random noise and pepper keeps talking
,,,"INVITE: Hi! I'm Pepper, your friendly robot companion. I'm here to help! ",,,
04/07/2023 13:16:28,hi I'm your friendly robot companion here to help,"Hello there, friendly robot companion! It's great to have you here to assist. How can I help you today?",,,54,
,,,NEW PERSON,2,,
04/07/2023 13:16:56,where can I find the main building,"Hey there! The main building is either the HG building or the Head building. You can find it by either exiting towards the campus square and it will be the second building on the left, or you can take the exit to the main street and go right. Let me know if you need any more information!",,,55,
,,,,,,people take videos
,,,,,,User: bye-bye
,,,"INVITE: Hi! I'm Pepper, your friendly robot companion. I'm here to help! ",,,
04/07/2023 13:17:59,Angry Bird your friend me real bad companions I'm here to help,"I apologize if there was any confusion, but I am Pepper, your friendly robot companion. How can I assist you today? If you're looking for directions to the main building, I'd be happy to help. Just let me know!",,,56,
04/07/2023 13:18:06,,Hello! How can I assist you today?,,,57,
,,,NEW PERSON,2,,
,,,DROPOUT,,,
04/07/2023 13:18:14,hey I was is who I am,Hello! It's nice to meet you. How can I assist you today?,,,58,
,,,INVITE: Greetings! Looking for some information or directions? Just ask me.,,,
04/07/2023 13:18:38,greetings looking for some information or directions just ask me,"Thank you for letting me know! If you have any specific questions or if you need directions to a particular place on campus, feel free to ask. I'm here to help!",,,59,
,,,,,,people just observe the robot
,,,NEW PERSON,2,,
04/07/2023 13:19:05,I want to take,"I'm sorry, but I couldn't understand your request clearly. Could you please provide more information or clarify what you are looking for?",,,60,
,,,DROPOUT,,,people take videos and leaves
04/07/2023 13:19:40,I have the to head movie,"Oh, I see! You're interested in watching a movie. Unfortunately, as a robot, I don't have the ability to play movies or access any movie database. However, if you're looking for a movie theater or cinema on campus, I can provide you with directions to the theaters. Just let me know which theater you're interested in, and I'll be happy to assist you!",,,61,
,,,,,,pepper talks randomly
,,,INVITE: Greetings! Looking for some information or directions? Just ask me.,,,
,,,NEW PERSON,2,,
04/07/2023 13:20:07,greetings looking for some information or directions just ask me,"Hello! I'm Pepper, your friendly campus guide. If you need any information or directions, feel free to ask me. I'll do my best to assist you. How can I help you today?",,,62,
,,,DROPOUT,,,
04/07/2023 13:20:27,hi Marvin,"Hello! It seems you called me Marvin. However, I am Pepper, not Marvin. How can I assist you today?",,,63,
,,,,,,person asked question when pepper was talking
,,,NEW PERSON,3,,
04/07/2023 13:20:42,where is jungle Hunter,"I apologize, but I'm not familiar with a place called ""Jungle Hunter"" on campus. Could you please provide me with more information or clarify the location you are referring to?",,,64,
04/07/2023 13:20:56,junk the Hunter,"I'm sorry, but I'm still not sure what you mean by ""Junk the Hunter."" Could you please provide more details or clarify the location you are referring to?",,,65,
,,,DROPOUT,,,person is asking for specific person 
,,,INVITE: Greetings! Looking for some information or directions? Just ask me.,,,
,,,IGNORED,,,
,,,DROPOUT,,,
04/07/2023 13:21:34,greetings looking for some information or directions just ask me,"Hello! I'm Pepper, the friendly robot here to assist you. If you have any questions or need directions, feel free to ask, and I'll do my best to help you out. How can I assist you today?",,,66,
,,,,,,person greets pepper and keeps walking
,,,INVITE: Greetings! Looking for some information or directions? Just ask me.,,,
,,,IGNORED,,,
04/07/2023 13:22:12,we looking for some information or directions that's fast me,"Of course! I'm here to help. What specific information or directions are you looking for? Please let me know, and I'll provide you with the details you need.",,,67,
,,,IGNORED,,,
,,,INVITE: Hi! Need directions or just feel like chatting? I'm here for you!,,,
04/07/2023 13:22:45,I need directions are just feel like heading I'm here for you,That's great! I'm here to assist you. Could you please let me know which specific location or place you would like directions to?,,,68,
04/07/2023 13:23:04,garage,"The parking garage is located below this building. To get there, you can take the other exit straight behind me onto the main street. Then, go through the door on the left. Enjoy your time at the garage!",,,69,
,,,,,,pepper talk randomly
,,,"INVITE: Hi! I'm Pepper, your friendly robot companion. I'm here to help! ",,,
04/07/2023 13:23:23,hi I'm your friendly robot companion I'm here to help,"Hello, friendly robot companion! It's great to have you here. How can I assist you today?",,,70,
,,,IGNORED,,,
,,,IGNORED,,,
,,,INVITE: Greetings! Looking for some information or directions? Just ask me.,,,
04/07/2023 13:24:33,greetings looking for some information or directions,"Greetings! I'm here to help you with any information or directions you need. Just let me know what you're looking for, and I'll do my best to assist you.",,,71,
,,,IGNORED,,,
,,,IGNORED,,,
,,,"INVITE: Hi! I'm Pepper, your friendly robot companion. I'm here to help! ",,,
,,,IGNORED,,,
04/07/2023 13:24:58,and your friend me real bad Companions and here to help,"Hello, my dear friend! I'm here to be your helpful companion. How can I assist you today? Just let me know what information or directions you need, and I'll be happy to help you out.",,,72,
,,,INVITE: Greetings! Looking for some information or directions? Just ask me.,,,
04/07/2023 13:25:35,greetings looking for some information are directions just ask me,"Hello there! I'd be happy to assist you with any information or directions you need. Just let me know what you're looking for, and I'll ask you some follow-up questions to clarify and provide the best assistance. How can I help you today?",,,73,
,,,NEW PERSON,1,,
,,,DROPOUT,,,
04/07/2023 13:26:04,,Hello! How can I assist you today? Is there something specific you're looking for or do you need directions to a particular place on campus? Just let me know and I'll do my best to help you out!,,,74,
,,,,,,person walks before peeper finishes
,,,NEW PERSON,1,,
04/07/2023 13:26:24,is that something I can fill up my water bottle,"Yes, you can fill up your water bottle at the cafeteria. It's located on this floor, straight ahead. They usually have water dispensers available for visitors to use. Enjoy staying hydrated! Is there anything else I can assist you with?",,,75,
,END,,,,,
04/07/2023 13:26:38,no thank you bye bye,"You're welcome! If you have any more questions in the future, feel free to ask. Have a great day! Goodbye!",,,76,
,,,"INVITE: Hi! I'm Pepper, your friendly robot companion. I'm here to help! ",,,
,,,NEW PERSON,5,,
04/07/2023 13:27:11,Angry Bird your friend me real bad companion I'm here to help,"Oh, I apologize if I haven't been able to assist you as expected. As Pepper, I'm here to help you find your way around the campus and provide information. If there's anything specific you need assistance with, please let me know and I'll do my best to help you.",,,77,
04/07/2023 13:27:17,hello,Hello there! How can I assist you today?,,,78,
,,,DROPOUT,,,person speech not recoreded
,,,INVITE: Greetings! Looking for some information or directions? Just ask me.,,,
04/07/2023 13:28:24,,"No problem! If you have any questions or need assistance in the future, feel free to ask. Have a great day!",,,79,
,,,NEW PERSON,1,,
,,,DROPOUT,,,
04/07/2023 13:28:44,hey Google,"Hello! While I may not be Google, I'm here to help you with any questions or information you need about the campus. Just let me know what you're looking for, and I'll do my best to assist you!",,,80,
,,,,,,person leaves before pepper can answer
,,,IGNORED,,,
,,,IGNORED,,,
,,,"INVITE: Hi! I'm Pepper, your friendly robot companion. I'm here to help! ",,,
04/07/2023 13:29:24,hi and give her your friend me real bad companions I'm here to help,"Hi there! I'm Pepper, your friendly robot companion. How can I assist you today?",,,81,
,,,IGNORED,,,
,,,IGNORED,,,
04/07/2023 13:30:28,,"Alright, if you have any questions or need assistance in the future, feel free to ask. Have a great day!",,,82,
,,,INVITE: Greetings! Looking for some information or directions? Just ask me.,,,
04/07/2023 13:31:02,greetings looking for some information are directions just ask me,"Hello! I'd be happy to help you with any information or directions you need. Just let me know what you're looking for, and I'll do my best to assist you.",,,83,
,,,,,,pepper talks randomly 
,,,IGNORED,,,
,,,IGNORED,,,
,,,"INVITE: Hi! I'm Pepper, your friendly robot companion. I'm here to help! ",,,
,,,IGNORED,,,
04/07/2023 13:31:20,hi I'm your friendly robot companion I'm here to help,"Hello, fellow robot companion! It's great to have you here. How can I assist you today?",,,84,
,,,"INVITE: Hi! I'm Pepper, your friendly robot companion. I'm here to help! ",,,
,,,IGNORED,,,
,,,IGNORED,,,
04/07/2023 13:31:51,hi I'm deeper your find me robot companion and here to help,"Hello, Deeper! Welcome to the team of helpful robot companions. How can I assist you today?",,,85,
,,,"INVITE: Hi! I'm Pepper, your friendly robot companion. I'm here to help! ",,,
04/07/2023 13:32:34,hi I'm your friendly robot companion I'm here to help,"Hello, friendly robot companion! It's wonderful to have you here. How can I assist you today?",,,86,
,,,NEW PERSON,2,,
,,,,,,two people not 3
04/07/2023 13:33:01,tent,"Sure, I can help you with that. The Tent, also known as the T and T building or Exam Tent building, is located near the campus square. To get there, you can exit towards the campus square and turn left. The Tent will be on your right-hand side. Is there anything else I can assist you with?",,,87,
04/07/2023 13:33:10,MF mix,Hello! How can I assist you today?,,,88,
04/07/2023 13:33:24,sex on a beach,"I'm sorry, but I'm unable to assist with that request. If you have any other questions or need help with directions around the campus, feel free to ask!",,,89,
04/07/2023 13:33:44,the institution,"I'm sorry, but I'm not sure which specific institution you are referring to. Could you please provide more details or clarify your request?",,,90,
04/07/2023 13:33:55,do you speak Dutch,"Ja, ik spreek ook Nederlands! Hoe kan ik je helpen?",,,91,
04/07/2023 13:34:06,Exxon me service do you also speak Serbian,"Yes, I can also speak Serbian. How can I assist you?",,,92,
04/07/2023 13:34:13,say something in Serbian,Zdravo! Kako mogu da vam pomognem danas?,,,93,
04/07/2023 13:34:29,start,Hello there! Welcome to Friye University Amsterdam. How can I assist you today?,,,94,
,,,DROPOUT,,,
,,,,,,pepper repeated invite message in conversation
04/07/2023 13:35:30,hi,Hi there! How can I assist you today?,,,95,
,,,INVITE: Hi! Need directions or just feel like chatting? I'm here for you!,,,
,,,ACKNOWLEDGED,,,
,,,INVITE: Hi! Need directions or just feel like chatting? I'm here for you!,,,
04/07/2023 13:35:54,,"No problem! If you have any questions or need assistance in the future, feel free to ask. Have a great day!",,,96,
,,,NEW PERSON,2,,
,,,DROPOUT,,,
,,,,,,person just observes robot and leaves
,,,"INVITE: Hi! I'm Pepper, your friendly robot companion. I'm here to help! ",,,
,,,IGNORED,,,
,,,IGNORED,,,
04/07/2023 13:36:47,,"Alright then. If you ever need help in the future, don't hesitate to ask. Have a wonderful day!",,,97,
,,,INVITE: Hi! Need directions or just feel like chatting? I'm here for you!,,,
,,,NEW PERSON,2,,
,,,DROPOUT,,,
,,,,,,person observes pepper and leaves
,,,INVITE: Hi! Need directions or just feel like chatting? I'm here for you!,,,
,,,NEW PERSON,1,,
,,,NEW PERSON,1,,
,,,QUIT,,,
,,,INVITE: Hi! Need directions or just feel like chatting? I'm here for you!,,,
,,,NEW PERSON,,,
04/07/2023 13:38:54,,Hello there! How can I assist you today?,,,0,
,,,NEW PERSON,1,,
04/07/2023 13:39:08,,"No problem! If you have any questions or need assistance in the future, feel free to ask. Have a great day!",,,1,
04/07/2023 13:39:23,,"Alright, take care and have a wonderful day! Don't hesitate to reach out if you need any help in the future. Goodbye!",,,2,
,,,DROPOUT,,,"incorrect speech recognized, person asked for ACTA"
,,,QUIT,,,
,,,QUIT,,,
,,,QUIT,,,
